rep_sitc,rep,country,sitc,sitc_desc,BI2000,BIS2000,BI2005,BIS2005,BI2010,BIS2010,BI2015,BIS2015,BI2020,BIS2020,BI2021,BIS2021,BI2022,BIS2022,BI2023,BIS2023
702897,702,Singapore,897,"Gold, silver ware, jewelry and articles of precious materials, nes",.42974508,-.39885077,.5699802,-.2739014,1.8580171,.30021411,1.1992924,.090616606,1.0730284,.035227902,1.0974791,.046474412,1.1034473,.049179897,,
702898,702,Singapore,898,"Musical instruments, parts and accessories thereof",3.6591423,.57073647,.032586686,-.93688339,1.7366505,.26917958,4.5430284,.63918638,4.5308328,.63839078,4.8797836,.65985143,4.1775794,.61371911,,
702899,702,Singapore,899,"Other miscellaneous manufactured articles, nes",.43254256,-.39611909,.51508838,-.32005501,.61784071,-.23621565,.77186924,-.12875146,1.4317583,.17754984,1.3133851,.13546604,1.1692712,.078031383,,
702931,702,Singapore,931,"Special transactions, commodity not classified according to class",.74222165,-.14795956,7.1450233,.75445127,1.8286684,.29295352,1.5282317,.20893328,1.5153714,.20488881,1.6335406,.2405661,1.9397351,.31966659,,
702941,702,Singapore,941,"Animals, live, nes, (including zoo animals, pets, insects, etc)",.31671062,-.51893663,.40432256,-.42417422,.12174649,-.78293407,.12203037,-.78248292,.54332173,-.29590607,.79935253,-.11151093,.93908256,-.031415597,,
702951,702,Singapore,951,"Armoured fighting vehicles, war firearms, ammunition, parts, nes",.0006675226,-.99866587,0,-1,.0040097605,-.9920125,.00040939145,-.99918157,.00049112452,-.99901825,.0048524691,-.9903419,.0057212561,-.98862261,,
702961,702,Singapore,961,"Coin (other than gold coin), not being legal tender",.056470349,-.89309621,.24542648,-.60587561,.44762123,-.38157687,.74836576,-.1439254,1.3915474,.16372138,.84538579,-.083784223,.97947967,-.010366527,,
702971,702,Singapore,971,"Gold, non-monetary (excluding gold ores and concentrates)",.8673963,-.071009941,1.7521262,.27328914,1.91062,.31286117,1.6926938,.25724939,1.8336371,.29419333,1.5688303,.22143552,1.3501114,.1489765,,
704001,704,Viet Nam,001,Live animals chiefly for food,.058724351,-.88906586,.0026344557,-.99474496,.000045126078,-.99990976,.24369437,-.60811216,.0033640717,-.99329442,.01402523,-.97233748,.021328473,-.95823383,,
704011,704,Viet Nam,011,"Meat and edible meat offal, fresh, chilled or frozen",.23853472,-.61481142,.1477567,-.74252957,.073725216,-.86267394,.080802269,-.85047722,.028379384,-.94480753,.031559404,-.93881226,.031123085,-.93963265,,
704012,704,Viet Nam,012,"Meat and edible meat offal, in brine, dried, salted or smoked",0,-1,.00076291966,-.99847531,.0020954548,-.99581784,.010220869,-.97976506,.024260236,-.95262879,.017169969,-.96623975,.0038816435,-.99226671,,
704014,704,Viet Nam,014,"Meat and edible meat offal, prepared, preserved, nes; fish extracts",.32535133,-.50903386,.035638928,-.93117499,.029819986,-.94208699,.020819632,-.95920998,.32224688,-.51257682,.39541432,-.43326607,.51343048,-.32150108,,
704022,704,Viet Nam,022,Milk and cream,2.799638,.47363406,1.4122165,.17088704,.17045483,-.70873743,.26502118,-.58100122,.12887606,-.77167368,.12980397,-.77021861,.11232032,-.79804319,,
704023,704,Viet Nam,023,Butter,0,-1,.0020566466,-.99589515,.00083844154,-.99832451,.0017801421,-.99644601,.023758113,-.95358646,.029890867,-.94195336,.043559719,-.91651708,,
704024,704,Viet Nam,024,Cheese and curd,.01464546,-.97113186,0,-1,.0002121213,-.99957585,.0030843623,-.99385023,.0062466767,-.98758423,.0060950215,-.98788381,.011282117,-.97768748,,
704025,704,Viet Nam,025,"Eggs, birds', and egg yolks, fresh, dried or preserved",.80455911,-.10830396,.27243882,-.57178479,.24850316,-.60191822,.089981273,-.83489388,.048599869,-.90730524,.063967124,-.87975734,.048996679,-.90658373,,
704034,704,Viet Nam,034,"Fish, fresh, chilled or frozen",3.4352987,.54907209,5.7418308,.7033447,11.281265,.83715034,5.281795,.68161964,3.2372546,.52799624,3.224756,.52659988,3.7601836,.57984811,,
704035,704,Viet Nam,035,"Fish, dried, salted or in brine; smoked fish",7.7062168,.77027911,4.3956232,.6293292,4.4352059,.63202864,1.4378798,.17961501,3.0600893,.50739998,2.7184601,.46214294,3.6097016,.56613243,,
704036,704,Viet Nam,036,"Crustaceans and molluscs, fresh, chilled, frozen, salted, etc",36.19899,.94623512,28.879957,.93306547,23.421406,.91810465,9.1947546,.80382067,6.8374829,.74481601,5.7546315,.70390689,6.1725054,.72115743,,
704037,704,Viet Nam,037,"Fish, crustaceans and molluscs, prepared or preserved, nes",.87468088,-.066848241,6.63902,.7381863,11.059151,.83415085,7.7994313,.77271259,5.5980792,.69688147,5.4863482,.69166011,5.8268905,.70704085,,
704041,704,Viet Nam,041,"Wheat and meslin, unmilled",.0045769787,-.99088776,3.2684788e-06,-.99999344,.0046341331,-.99077451,.017405363,-.96578479,.023830473,-.95344841,.023042174,-.95495361,.014584511,-.9712503,,
704042,704,Viet Nam,042,Rice,52.078892,.96232021,54.732594,.96411437,58.279503,.96626151,20.335093,.90625775,9.3036861,.80589473,10.16858,.82092619,9.1371374,.80270565,,
704043,704,Viet Nam,043,"Barley, unmilled",0,-1,.00014557582,-.99970889,0,-1,0,-1,.00022540103,-.99954933,.015490069,-.96949244,.0058118971,-.98844337,,
704044,704,Viet Nam,044,"Maize, unmilled",.13082273,-.76862383,.054452926,-.89671814,.016811345,-.96693319,.086700127,-.84043413,.36238056,-.46801859,.21548742,-.64543045,.11933163,-.7867806,,
704045,704,Viet Nam,045,"Cereals, unmilled",0,-1,.1230544,-.78085762,.020870699,-.95911199,.010646415,-.97893149,.007358097,-.98539132,.0088325702,-.98248953,.0087383734,-.98267466,,
704046,704,Viet Nam,046,Meal and flour of wheat and flour of meslin,.092096768,-.83133954,.51081657,-.32378745,1.9221209,.31556562,1.0083475,.0041564079,.57163411,-.27256083,.63706928,-.22169539,.75035411,-.14262593,,
704047,704,Viet Nam,047,Other cereal meals and flour,.37305248,-.45660856,.3486248,-.48299217,.26285419,-.58371413,.25801677,-.58980393,.33682883,-.49607787,.32389933,-.5106889,.31726214,-.51830065,,
704048,704,Viet Nam,048,"Cereal, flour or starch preparations of fruits or vegetables",1.0528234,.025732083,.42126977,-.40719238,.65376693,-.20936026,.58607703,-.2609728,.36491278,-.46529511,.37939143,-.44991475,.40744218,-.42101753,,
704054,704,Viet Nam,054,"Vegetables, fresh or simply preserved; roots and tubers, nes",.60905141,-.24296837,.58298355,-.263437,.99733609,-.0013337317,.82599407,-.095293805,.28200507,-.56005621,.35326093,-.47791156,.29467729,-.54478651,,
704056,704,Viet Nam,056,"Vegetables, roots and tubers, prepared or preserved, nes",.25832245,-.5894177,.46907195,-.3614037,.72209662,-.16137502,.35581565,-.4751268,.33597854,-.49703005,.32345456,-.51119655,.48527062,-.34655595,,
704057,704,Viet Nam,057,"Fruit and nuts, fresh, dried",3.2614906,.53068066,2.1981933,.37464693,3.6001384,.56523049,3.1486976,.51792097,2.3290248,.39922345,2.3423915,.40162605,2.1370556,.36245951,,
704058,704,Viet Nam,058,"Fruit, preserved, and fruits preparations",.50431329,-.3295103,.5300411,-.30715442,.76027012,-.13618925,1.8003737,.28580961,.71613669,-.16540833,.84771639,-.082417198,1.1077119,.051103715,,
704061,704,Viet Nam,061,Sugar and honey,1.6014458,.23119675,.29800627,-.54082459,.51269788,-.32214108,.6966809,-.17877203,.39646402,-.43218872,.27503961,-.56857872,.20642775,-.65778679,,
704062,704,Viet Nam,062,"Sugar confectionery and preparations, non-chocolate",.28295308,-.55890346,.60789239,-.24386433,1.7533175,.27360356,.74893934,-.14355025,.30655384,-.53074443,.28727058,-.55367494,.34287018,-.48934725,,
704071,704,Viet Nam,071,Coffee and coffee substitutes,24.403952,.9212721,15.678817,.88008744,12.556911,.8524738,7.7702317,.77195585,3.8837047,.59047484,3.8143806,.58457792,4.2323656,.6177637,,
704072,704,Viet Nam,072,Cocoa,0,-1,.0064736283,-.98713601,.091772638,-.83188325,.088032156,-.83818096,.041280426,-.92071217,.037967529,-.92684257,.038583089,-.92570055,,
704073,704,Viet Nam,073,"Chocolate and other preparations containing cocoa, nes",.014608162,-.97120434,.0091167539,-.98193121,.023956047,-.95320886,.036487326,-.92959428,.039724678,-.92358613,.037137829,-.92838401,.040903836,-.9214071,,
704074,704,Viet Nam,074,Tea and mate,16.025913,.882532,13.707413,.86401415,11.16386,.8355785,4.880599,.65989858,2.3532915,.4035711,2.6884866,.4577722,2.9453061,.49306849,,
704075,704,Viet Nam,075,Spices,24.917747,.92283279,15.454487,.8784526,21.164536,.90976578,18.053158,.8950305,6.6299133,.73787385,8.6914349,.79363221,11.339701,.8379215,,
704081,704,Viet Nam,081,Feeding stuff for animals (not including unmilled cereals),.038897641,-.92511749,.097103521,-.82298201,.56022173,-.28186908,.90086228,-.052154079,.65878481,-.2057019,.76479793,-.13327423,.6657725,-.20064415,,
704091,704,Viet Nam,091,Margarine and shortening,.71847773,-.16382073,.15351282,-.73383421,.027830282,-.94584656,.028638871,-.94431698,.074346326,-.86159712,.031349752,-.93920636,.032428037,-.937181,,
704098,704,Viet Nam,098,"Edible products and preparations, nes",1.3241016,.13945241,1.0653685,.031649817,.72667414,-.15829614,.58875984,-.25884351,.79452574,-.11450059,.86372775,-.073118113,.83276469,-.091247566,,
704111,704,Viet Nam,111,"Non-alcoholic beverages, nes",.15802999,-.72707099,.32068619,-.5143643,.49281079,-.33975452,.40137738,-.42716733,.25052404,-.59932953,.27488858,-.56876457,.32936993,-.50447214,,
704112,704,Viet Nam,112,Alcoholic beverages,.058628418,-.88923705,.062578216,-.88221437,.15347075,-.73389745,.27037492,-.57433838,.068387352,-.87198025,.06279283,-.88183433,.067706443,-.87317407,,
704121,704,Viet Nam,121,Tobacco unmanufactured; tobacco refuse,.23072685,-.62505597,.077354893,-.85639846,1.4046924,.16829279,.31645551,-.51923096,.13697305,-.75905663,.087484911,-.83910596,.048029404,-.90834337,,
704122,704,Viet Nam,122,"Tobacco, manufactured",.21844561,-.64143562,2.3205233,.39768529,.87073714,-.069097288,.80961251,-.10520898,.44170257,-.38724869,.41352811,-.41489935,.40863794,-.41981125,,
704211,704,Viet Nam,211,"Hides and skins, excluding furs, raw",.72085863,-.16221051,1.1385492,.064786546,.10605411,-.8082298,.12855436,-.77217871,.00081538362,-.99837059,.00010702416,-.99978596,.000054505224,-.99989098,,
704212,704,Viet Nam,212,"Furskins, raw",0,-1,0,-1,0,-1,0,-1,1.335655,.14370914,1.0566607,.027549831,1.3129576,.13530625,,
704222,704,Viet Nam,222,"Seeds and oleaginous fruit, whole or broken, for 'soft' fixed oil",1.7407759,.27027965,.60847741,-.24341193,.1518105,-.73639673,.033852454,-.93451202,.092124328,-.83129334,.083463855,-.84593147,.049727011,-.90525723,,
704223,704,Viet Nam,223,"Seeds and oleaginous fruit, whole or broken, for other fixed oils",.78828299,-.11839122,6.1627231,.72077656,6.0135102,.71483606,.48689154,-.34508803,.46223265,-.36777139,.80933851,-.10537635,.32636496,-.50788063,,
704232,704,Viet Nam,232,Natural rubber latex; rubber and gums,21.891281,.9126305,28.540701,.93229681,28.182711,.93146628,13.054086,.8576926,3.5147905,.55701154,3.8521714,.58781344,3.8415456,.58690876,,
704233,704,Viet Nam,233,"Synthetic rubber, latex, etc; waste, scrap of unhardened rubber",0,-1,1.3101618,.13425979,.18036857,-.69438601,.084715486,-.84380144,.49105829,-.34132919,.64106643,-.21871971,.5592587,-.28266078,,
704244,704,Viet Nam,244,"Cork, natural, raw and waste",0,-1,0,-1,0,-1,0,-1,.00016769292,-.99966466,0,-1,.00083027902,-.99834085,,
704245,704,Viet Nam,245,Fuel wood and wood charcoal,29.684244,.93482,5.151,.67484963,3.1603498,.51927119,4.2972093,.62244272,3.5134952,.55688441,3.9320478,.59448892,3.4400463,.54955423,,
704246,704,Viet Nam,246,Pulpwood (including chips and wood waste),2.9031949,.48759925,14.110468,.86764145,20.404469,.90656155,25.143372,.92349875,16.085196,.88293958,17.401243,.89131171,17.519403,.89200515,,
704247,704,Viet Nam,247,Other wood in the rough or roughly squared,.33918652,-.49344394,.15908363,-.725501,.45154244,-.37784466,.73201692,-.15472312,.0013779718,-.99724787,.0050661508,-.98991877,.011083789,-.97807544,,
704248,704,Viet Nam,248,"Wood, simply worked, and railway sleepers of wood",.19216043,-.67762655,.44600448,-.38312158,.92977434,-.036390606,1.2345209,.10495356,.22485703,-.63284361,.30137858,-.5368318,0,-1,,
704251,704,Viet Nam,251,Pulp and waste paper,0,-1,.0010758839,-.99785054,.047910314,-.90856028,.01143922,-.97738034,.027426079,-.94661206,.010666199,-.97889274,.039519709,-.92396545,,
704261,704,Viet Nam,261,Silk,4.2056422,.61580151,1.7515949,.27314883,1.3648827,.15429209,1.5494674,.21552244,15.11025,.87585545,21.71629,.91195744,18.924974,.89962345,,
704263,704,Viet Nam,263,Cotton,.09600538,-.82480854,.18680078,-.68520278,.41337812,-.41504949,.63562846,-.22277158,.096252464,-.82439727,.072598286,-.864631,.25205204,-.59737772,,
704264,704,Viet Nam,264,"Jute, other textile bast fibres, nes, raw, processed but not spun",0,-1,4.6049085,.64316988,5.7398376,.70325696,.41567689,-.41275173,0,-1,0,-1,0,-1,,
704265,704,Viet Nam,265,"Vegetable textile fibres, excluding cotton, jute, and waste",3.8201814,.58507788,7.1368656,.75420511,15.331305,.87753582,6.0855908,.71773702,1.7805889,.28072789,1.3820101,.160373,.65314978,-.20981173,,
704266,704,Viet Nam,266,Synthetic fibres suitable for spinning,.23443256,-.62017763,.79449522,-.11451954,3.6216528,.56725436,1.8971778,.30967301,1.9834114,.3296265,1.8274913,.29265919,1.4188921,.1731752,,
704267,704,Viet Nam,267,"Other man-made fibres suitable for spinning, and waste",.02463471,-.95191514,.0070990799,-.98590195,.054030243,-.89747876,.041231439,-.92080253,.076409362,-.85802919,.17763878,-.69831365,.1123437,-.7980054,,
704268,704,Viet Nam,268,Wool and other animal hair (excluding tops),0,-1,.0015311285,-.9969424,.00013463387,-.99973077,0,-1,.0044912705,-.99105763,.0043079448,-.99142104,.008284484,-.98356718,,
704269,704,Viet Nam,269,Old clothing and other old textile articles; rags,0,-1,.033985734,-.93426269,0,-1,.50306672,-.33061293,.077789381,-.85565013,.080312163,-.85131675,.056178749,-.89361888,,
704271,704,Viet Nam,271,"Fertilizers, crude",0,-1,.080340184,-.85126871,7.8988605,.7752521,1.6353306,.24108192,1.7524523,.27337521,2.8496366,.48047045,0,-1,,
704273,704,Viet Nam,273,"Stone, sand and gravel",.38757518,-.44136333,.57318133,-.27130926,.9979763,-.0010128734,1.0039669,.0019795373,1.4189488,.17319456,.88019681,-.063718431,.98976743,-.0051425947,,
704274,704,Viet Nam,274,Sulphur and unroasted iron pyrites,0,-1,.00011406107,-.99977189,.00034910123,-.99930203,.0015033665,-.99699777,.64067668,-.21900922,.98421139,-.0079571232,.75791842,-.13770923,,
704277,704,Viet Nam,277,"Natural abrasives, nes",0,-1,4.3678727,.62741292,3.199615,.52376586,.003785433,-.99245769,.00895462,-.98224974,.005662302,-.98873913,.0017449666,-.99651617,,
704278,704,Viet Nam,278,Other crude minerals,.097271167,-.82270348,.54047692,-.29829922,.31100079,-.52555209,.60646576,-.24496897,.45308647,-.37638059,.35599408,-.4749327,.26170436,-.58515739,,
704281,704,Viet Nam,281,Iron ore and concentrates,.28930441,-.55122405,.18899161,-.68209767,.050542783,-.90377778,.0054407944,-.98917729,.0017165013,-.99657285,.00029451377,-.99941117,.00011033212,-.99977934,,
704282,704,Viet Nam,282,Waste and scrap metal of iron or steel,.32132035,-.51363748,.01830516,-.96404779,.011569049,-.97712654,.058100648,-.89017934,.042154472,-.9191013,.044149235,-.91543502,.048039995,-.90832412,,
704286,704,Viet Nam,286,Ores and concentrates of uranium and thorium,0,-1,0,-1,18.878353,.89938802,52.449776,.96258169,5.6021914,.6970703,2.4674587,.42320871,.91775352,-.04288689,,
704287,704,Viet Nam,287,"Ores and concentrates of base metals, nes",.78005517,-.12356068,.71552062,-.16582684,.50174505,-.33178398,.55678499,-.28469893,.45333746,-.37614289,.40963233,-.41880968,.38072342,-.44851604,,
704288,704,Viet Nam,288,"Non-ferrous base metal waste and scrap, nes",0,-1,.0068059973,-.98648,.0986415,-.82043004,.26885897,-.57621932,.15108991,-.73748374,.12350403,-.78014493,.14661124,-.74427032,,
704289,704,Viet Nam,289,"Ores and concentrates of precious metals, waste, scrap",0,-1,.097050704,-.82306981,.021667657,-.95758373,.037134849,-.92838955,.022593925,-.95581055,.014986404,-.97046977,.037394904,-.92790616,,
704291,704,Viet Nam,291,"Crude animal materials, nes",1.6585256,.24770331,.52252656,-.31360599,.29436144,-.54516345,.17884627,-.69657403,.4039878,-.42451382,.54801166,-.29197994,.58562195,-.26133472,,
704292,704,Viet Nam,292,"Crude vegetable materials, nes",1.506722,.20214526,.56857175,-.27504528,.37005931,-.45979083,.41942242,-.40902382,.37474534,-.45481491,.36047122,-.47007889,.41765079,-.41078466,,
704322,704,Viet Nam,322,"Coal, lignite and peat",2.8429334,.47956422,5.6593752,.69967151,4.3997431,.62961203,.4130317,-.41539642,.11062279,-.80079144,.15403107,-.73305559,.13757102,-.75813198,,
704323,704,Viet Nam,323,Briquettes; coke and semi-coke; lignite or peat; retort carbon,.15911655,-.72545201,0,-1,2.4614077,.42220038,.11010141,-.80163723,.020918259,-.95902067,.000071612791,-.99985677,.010704309,-.97881812,,
704333,704,Viet Nam,333,Crude petroleum and oils obtained from bituminous minerals,7.3022575,.75910169,5.8092918,.70628369,2.6786056,.45631573,1.1804246,.082747452,.36135447,-.46912509,.22905193,-.62727052,.21162774,-.65067202,,
704334,704,Viet Nam,334,"Petroleum products, refined",.73656106,-.15170151,.30151498,-.53667074,.59481543,-.25406361,.17889979,-.69649702,.10847413,-.80428207,.11072805,-.80062079,.10278137,-.81359613,,
704335,704,Viet Nam,335,"Residual petroleum products, nes and related materials",0,-1,.020957919,-.95894462,.0057975459,-.98847175,.0059006065,-.98826802,.088827357,-.83683848,.058807109,-.88891816,.059248976,-.88813019,,
704341,704,Viet Nam,341,"Gas, natural and manufactured",0,-1,.0037557983,-.99251652,.011796585,-.97668189,.10797086,-.80510163,.054455888,-.89671284,.04896532,-.90664071,.026235757,-.94886994,,
704351,704,Viet Nam,351,Electric current,.079903625,-.8520171,0,-1,.31094021,-.52562261,.26196581,-.58482897,.38673818,-.44223332,.06894841,-.87099767,.048316877,-.90782011,,
704411,704,Viet Nam,411,Animal oils and fats,.0056661274,-.98873162,.29535255,-.54398119,1.9234943,.31588715,.8292501,-.093344212,.0096913101,-.98080343,.021658462,-.95760137,.34215137,-.49014488,,
704423,704,Viet Nam,423,"Fixed vegetable oils, soft, crude refined or purified",.21365702,-.64791203,.049314436,-.9060064,.1468671,-.74388123,.41014221,-.41829666,.030241465,-.94129246,.10187002,-.81509614,.11240692,-.79790324,,
704424,704,Viet Nam,424,"Other fixed vegetable oils, fluid or solid, crude, refined",3.8778501,.58998328,.15627041,-.72969919,.29893994,-.53971708,.40544578,-.42303604,.1851432,-.68755978,.19173485,-.67822564,.31659889,-.51906556,,
704431,704,Viet Nam,431,"Animal and vegetable oils and fats, processed, and waxes",.063584618,-.88043338,.25134942,-.59827459,.23472534,-.61979342,.53103459,-.30630621,.42697105,-.40157014,.43033397,-.39827484,.56336707,-.27929008,,
704511,704,Viet Nam,511,"Hydrocarbons, nes, and derivatives",0,-1,.01224308,-.97580999,.19770464,-.66986078,.0021340402,-.99574101,.47482991,-.35608858,.39672953,-.43191645,.44626629,-.38287121,,
704512,704,Viet Nam,512,"Alcohols, phenols etc, and their derivatives",.030928692,-.93999839,.064703315,-.87845755,.15650243,-.72935218,.082864769,-.84695268,.063611485,-.88038588,.045474209,-.9130075,.024093939,-.95294583,,
704513,704,Viet Nam,513,"Carboxylic acids, and their derivatives",.051004879,-.90294075,.0045935451,-.99085492,.041786466,-.91977924,.035235539,-.9319275,.078863874,-.85380197,.13756269,-.75814486,.11241789,-.79788548,,
704514,704,Viet Nam,514,Nitrogen-function compounds,.59558386,-.25345966,.39315066,-.43559492,.34900507,-.48257411,.14959833,-.73973811,.12995739,-.76997823,.11697516,-.79055011,.15169324,-.73657352,,
704515,704,Viet Nam,515,Organo-inorganic and heterocyclic compounds,0,-1,.0021827414,-.99564403,.085457966,-.84254026,.068043403,-.87258309,.007543359,-.98502624,.0083045848,-.9835276,.0090446007,-.98207295,,
704516,704,Viet Nam,516,Other organic chemicals,0,-1,.0069242367,-.98624676,.028151097,-.94523937,.01109135,-.97806066,.0093022911,-.98156691,.015333088,-.96979696,.013395237,-.97356367,,
704522,704,Viet Nam,522,"Inorganic chemical elements, oxides and halogen salts",.083291188,-.84622568,.097206451,-.82281101,.3666535,-.46342874,1.0642759,.031137243,.92733961,-.037699837,1.0814028,.039109576,1.0617783,.029963603,,
704523,704,Viet Nam,523,Other inorganic chemicals; compounds of precious metals,.065638781,-.87680858,.10215479,-.81462717,.15068385,-.73809689,.45701787,-.37266678,.16554788,-.71593124,.16628686,-.71484399,.16515106,-.7165156,,
704524,704,Viet Nam,524,Radioactive and associated material,0,-1,.00053860777,-.99892336,.1206692,-.78464794,.058199562,-.89000267,.003068625,-.99388152,.00069163949,-.99861765,0,-1,,
704531,704,Viet Nam,531,"Synthetic dye, natural indigo, lakes",.0086223781,-.98290265,.025568105,-.95013863,.022972262,-.95508724,.050649211,-.9035849,.050563648,-.90373999,.04509528,-.91370112,.037393015,-.92790967,,
704532,704,Viet Nam,532,"Dyeing and tanning extracts, and synthetic tanning materials",0,-1,.024191409,-.95275998,.0063679242,-.98734474,.0034349295,-.99315363,.018726125,-.96323621,.015477328,-.96951711,.012263593,-.97576994,,
704533,704,Viet Nam,533,"Pigments, paints, varnishes and related materials",.036312204,-.92992032,.054581121,-.89648759,.098563567,-.8205592,.082631916,-.84734994,.10842668,-.80435932,.13680296,-.75931984,.14598709,-.74522036,,
704541,704,Viet Nam,541,Medicinal and pharmaceutical products,.015904931,-.96868813,.017965278,-.96470356,.019222777,-.96227956,.018583059,-.96351194,.014820346,-.97079217,.011092241,-.97805887,.014745123,-.97093827,,
704551,704,Viet Nam,551,"Essential oils, perfume and flavour materials",.1908873,-.67942005,.024047388,-.95303464,.034733795,-.93286431,.04238167,-.91868299,.031403828,-.93910468,.053774267,-.89793968,.044442002,-.9148981,,
704553,704,Viet Nam,553,"Perfumery, cosmetics, toilet preparations, etc",.18898043,-.68211347,.22973853,-.62636197,.18608068,-.68622595,.29618713,-.54298711,.16207479,-.72105962,.12551227,-.77696866,.10819034,-.80474412,,
704554,704,Viet Nam,554,"Soap, cleansing and polishing preparations",.62246275,-.23269394,.68669665,-.18574968,.60663211,-.24484006,.46156293,-.36839813,.33194077,-.50156826,.35825723,-.47247514,.3231284,-.51156908,,
704562,704,Viet Nam,562,"Fertilizers, manufactured",.082285307,-.84794158,.41416013,-.414267,.78728008,-.11901879,.64221638,-.2178663,.57927293,-.26640555,.67628002,-.19311808,.8558585,-.077668361,,
704572,704,Viet Nam,572,Explosives and pyrotechnic products,0,-1,.097206332,-.82281119,.038862132,-.9251833,.00056993839,-.99886078,.0489228,-.90671802,.028477009,-.94462293,.033103842,-.9359138,,
704582,704,Viet Nam,582,"Condensation, polycondensation and polyaddition products",.050365746,-.90409863,.24734278,-.60340852,.16296096,-.7197482,.21254139,-.64942825,.34006256,-.49246764,.48239982,-.34916368,.4936274,-.33902204,,
704583,704,Viet Nam,583,Polymerization and copolymerization products,.05663117,-.89280808,.14411359,-.74807817,.26793149,-.57737231,.24495336,-.6064859,.3271108,-.50703317,.34379384,-.48832354,.34564474,-.48627639,,
704584,704,Viet Nam,584,Regenerated cellulose; derivatives of cellulose; vulcanized fibre,.16909574,-.71072388,.018782863,-.96312684,.0111941,-.97785962,.088010542,-.8382175,.066847704,-.87468183,.044526409,-.91474336,.042264916,-.91889793,,
704585,704,Viet Nam,585,Other artificial resins and plastic materials,0,-1,.0076865898,-.98474407,.019288287,-.96215343,.030270472,-.94123781,.88137478,-.063052416,1.2108188,.095357776,.73161709,-.15498975,,
704591,704,Viet Nam,591,"Pesticides, disinfectants",.26977411,-.57508332,.30988985,-.52684593,.38766509,-.44126996,.2802,-.56225592,.25210485,-.5973103,.27220288,-.57207632,.18517718,-.68751138,,
704592,704,Viet Nam,592,"Starches, insulin and wheat gluten; albuminoidal substances; glues",.94914609,-.026090352,2.3941882,.41075748,3.1678257,.5201335,3.3036597,.53527921,1.8198727,.29074812,1.6969945,.25843379,1.8167349,.28995803,,
704598,704,Viet Nam,598,"Miscellaneous chemical products, nes",.021209667,-.9584617,.058089964,-.89019847,.23344055,-.62148064,.26935187,-.57560724,.21245141,-.64955062,.23419943,-.62048364,.2942073,-.54534751,,
704611,704,Viet Nam,611,Leather,.065947279,-.87626541,.48280042,-.34879917,2.951067,.49380761,2.499929,.42855984,1.4796028,.1934192,1.5222616,.20706084,1.5501446,.21573073,,
704612,704,Viet Nam,612,"Manufactures of leather or of composition leather, nes; etc",1.8941265,.30894521,2.2645254,.38735351,3.1408973,.51701289,4.8949056,.66072398,1.342194,.14609976,.90850979,-.047938034,1.4122809,.17090917,,
704613,704,Viet Nam,613,"Furskins, tanned or dressed; pieces of furskin, tanned or dressed",0,-1,.20190908,-.66401941,.11659712,-.79115635,6.1873522,.72173339,.06206701,-.88312036,1.0293913,.01448281,.017650647,-.96531099,,
704621,704,Viet Nam,621,Materials of rubber,.32179451,-.51309448,1.2557603,.11338098,2.114064,.35775244,1.006893,.0034346816,2.3099821,.39576712,2.4736216,.42423204,2.4123068,.41388622,,
704625,704,Viet Nam,625,"Rubber tires, tire cases, inner and flaps, for wheels of all kinds",.25213316,-.59727418,.28901342,-.55157423,.76777893,-.13136318,.7437216,-.14697209,1.1315564,.061718468,1.2116202,.095685601,1.3762871,.15835086,,
704628,704,Viet Nam,628,"Articles of rubber, nes",.17092514,-.70805115,.57064921,-.27335882,1.2620727,.11585511,.85220271,-.079795413,.17070267,-.70837569,.23911853,-.61405057,.26296714,-.58357245,,
704633,704,Viet Nam,633,Cork manufactures,0,-1,.0011571966,-.99768829,.015642233,-.96919733,.0057277502,-.98860973,.0099803926,-.98023647,.015305996,-.96984947,.014906713,-.97062445,,
704634,704,Viet Nam,634,"Veneers, plywood, ""improved"" wood and other wood, worked, nes",.054769624,-.89614862,.36191022,-.46852559,1.1846805,.08453431,1.3842053,.16114607,2.2720194,.38875669,2.3661981,.40585789,2.1789172,.37085494,,
704635,704,Viet Nam,635,"Wood manufactures, nes",2.2672091,.38785675,1.1551405,.071986265,1.2204696,.099289626,1.4159393,.17216465,1.2572,.11394648,1.2003652,.091059968,.6861735,-.18611756,,
704641,704,Viet Nam,641,Paper and paperboard,.075958185,-.85880828,.10115587,-.81627327,.14907931,-.74052387,.12295281,-.78101873,.33077085,-.50288832,.34802833,-.48364833,.32211369,-.51272923,,
704642,704,Viet Nam,642,"Paper and paperboard, precut, and articles of paper or paperboard",.68847871,-.18449821,.62041539,-.23425142,.72794873,-.15744175,.50721413,-.32695147,.75718999,-.13818085,.84489542,-.084072284,.86732376,-.071051545,,
704651,704,Viet Nam,651,Textile yarn,.83449709,-.090217046,1.7922456,.28373063,7.2210083,.75672084,5.7688742,.70452988,6.4986243,.73328441,7.1313214,.7540375,5.987216,.71376294,,
704652,704,Viet Nam,652,"Cotton fabrics, woven (not including narrow or special fabrics)",.46558514,-.36464265,.15496124,-.73165983,.2229352,-.63540965,.23207989,-.62327135,.61953425,-.23492295,.85881531,-.075954124,1.2008075,.091242626,,
